rate_unemployment,percent_college,percent_married,median_income,percent_lunch,year,state,zip_code,school_type,school_level,average_act
-0.43100654162633495,-0.3312717480768167,0.5539602992321099,-0.5328908855868828,0.0779317002832914,2016-2017,NC,28657,Regular School,High,20.958485958486
0.7915451915108632,-1.4805488041939268,0.37827639673339225,-0.7242851038225592,1.0490853825735516,2016-2017,TN,37722,Regular School,High,18.4
4.063341243144631,-1.1503666481042614,-2.4772635173833426,-0.8772909176520926,1.1251301103811937,2016-2017,NJ,8608,Regular School,Other,15.9279609279609
-0.05635088555699295,-0.5803555189499459,-0.9957232107407112,-0.39320091785212563,-0.5390918499175903,2016-2017,TX,77963,Regular School,High,20.1770451770452
-0.060393814609895555,0.31479971744591423,-2.507893091269214,-0.3697296321724093,1.7955726349946666,2016-2017,NJ,7712,Regular School,High,14.1452991452991
0.6886882727846091,0.9039764720025227,1.4055341524579816,0.8774089153623941,1.831279311013173,2016-2017,NY,11211,Regular School,High,15.4151404151404
-0.05369962948258098,-0.9185735230736551,-1.3653130552177593,-0.3986368170490438,2.0140347112591193,2016-2017,MA,1843,Regular School,Not reported,16.8070818070818
-0.055118538280189124,0.13003413982083573,-0.23040074854846312,0.16741305823934025,0.31908374655811444,2016-2017,NC,28697,Regular School,High,20.982905982906
-0.9855806023256974,0.21367834014986728,1.181567080769969,0.49221856994356594,-1.2350402314725721,2016-2017,IN,47648,Regular School,High,21.6422466422466
-0.8862076524939951,0.2795501547375923,-0.6905659342909435,0.12759193621540493,-0.6408636299624266,2016-2017,PA,19607,Regular School,High,22.008547008547
2.435937074212872,-0.7482856208079063,-2.4976229397923224,-1.4166669619974597,-0.005421747810217508,2016-2017,OH,43232,Regular School,High,19.0
-0.3271714920658101,0.6255856278048609,-0.02716886819281112,0.15860605876526354,-0.5395954742498729,2016-2017,IL,62052,Regular School,High,19.6
-0.29112311412174163,1.7133814727853407,1.6219883479678354,2.2461177666422274,-1.3658263460490592,2016-2017,NJ,7054,Regular School,High,24.1086691086691
-0.9878790478321272,-0.5981567648451566,0.8004249473760741,-0.10825866692529972,-0.19853916875947292,2016-2017,PA,16401,Regular School,High,22.3260073260073
0.4219547599784262,-0.4475082738063669,0.8154235125354244,-0.24520961568486557,0.05184607155711748,2016-2017,TN,38472,Regular School,Other,18.1
-0.5567513591085836,-0.44478519659738025,0.15704083526250384,-0.2131420242983949,-0.4502204918886601,2016-2017,WI,54937,Regular School,High,19.8
1.050158975671619,-0.0734532056603354,-0.7638203989979493,-0.3305827302039057,0.9716893689747553,2016-2017,FL,33032,Regular School,High,17.0757020757021
-0.22526699078618131,1.4475931717055945,1.2879080841665775,1.46566591372656,-1.3137067557546787,2016-2017,IL,60510,Regular School,High,23.4
-0.34968489349555243,0.25281681320313293,0.4664705943418782,0.3965635995791923,-0.45154423413091405,2016-2017,IL,62079,Regular School,High,20.0
-0.6685422055077108,1.785320280468434,-0.2759369260062682,-1.6235682415080652,-0.7702828888539018,2016-2017,MI,48823,Regular School,High,22.4
-0.026911562008742645,-0.9412016513535088,0.1993088599715328,0.41046938822247125,-0.5704339810907664,2016-2017,PA,17345,Regular School,High,21.3492063492064
-1.0356793546920213,1.976466635010602,1.0723130632663689,0.8713409348635087,1.0315223364923325,2016-2017,TX,75038,Regular School,High,17.4664224664225
-0.6724654522096007,-0.43958630724016723,1.5346259152550341,0.42694564082708364,-0.1645594750090242,2016-2017,OH,45306,Regular School,High,22.0
-1.2322729000554806,2.3243954724222924,1.3127219694038639,0.2480244936168939,0.880270290141992,2016-2017,IL,61801,Regular School,High,19.9
0.11272462363486614,-0.40021816805774774,-0.5700828101746147,-1.0902601776615837,0.7256535060450064,2016-2017,FL,32217,Regular School,High,17.1489621489621
-0.16446258346433254,-0.1512006063224718,-0.5598605456480522,-0.48464201287005115,-0.8753622328018248,2016-2017,MO,64075,Regular School,High,20.7
-0.3364901332706505,0.3895820895902843,0.18389738914313045,-0.19691860421456941,-1.1719405583569062,2016-2017,MI,49464,Regular School,High,20.8
-0.8979495020699,1.2785391808136148,0.9388432258180639,0.8726893749743722,-0.9440909511709761,2016-2017,MI,48160,Regular School,High,20.1
-0.7123921465769006,2.0443663860562657,0.7514036629807949,1.2410242190074077,-1.4391266291644333,2016-2017,MA,1945,Regular School,High,24.6947496947497
0.08560150206621552,-1.8978815715012178,-0.13104908864052547,-1.018834990539287,1.1526327332706066,2016-2017,GA,31642,Regular School,High,17.4908424908425
-0.7873859162195082,-1.1721503885597244,-0.7331355257538145,-0.046356838085975946,-0.5392485237090336,2016-2017,IL,62233,Regular School,High,19.2
1.202295004315661,-0.8523356621686967,-1.1115653443157196,-0.9469041383754165,0.3177490392729842,2016-2017,FL,34601,Regular School,Other,22.9120879120879
0.5226721408508315,-0.949876058405649,0.25094234717901165,-1.0193827943343252,-0.40844940892170684,2016-2017,KY,41240,Regular School,High,20.7
-0.32440864587518714,0.7752756192009185,1.095668633469486,1.6563016343998758,-1.2415764290218265,2016-2017,IL,60046,Regular School,High,22.5
0.047356761118253,0.3549228722163892,0.09550994160347052,-0.4468014122589465,0.16257851650502905,2016-2017,TN,37312,Regular School,High,18.9
-0.12499594500943116,1.1549358434812989,0.5762989679965141,0.749180688569976,-0.25596058490415097,2016-2017,NC,28027,Regular School,High,22.0818070818071
-0.598684551280593,1.4300865596141292,0.4856607661659078,-0.06325447822523314,1.1889027240551737,2016-2017,OH,45503,Regular School,High,19.0
0.6966998887077329,-0.3351729090822012,-0.668626958090125,-0.10476115038774772,0.6692115110068333,2016-2017,IN,46241,Regular School,High,18.7045177045177
-0.40487802605042805,-0.4698247405499438,0.8900738322762224,-0.13573313418414185,0.270285811268321,2016-2017,TN,38059,Regular School,High,21.3
-0.570861037675347,1.1928075745330138,1.2460420395526295,1.9280123167388543,-1.250373108117754,2016-2017,MA,1007,Regular School,High,22.6434676434676
-0.41535301651682366,1.5866933952458118,0.8822610674115765,2.395036121385706,-1.547991576496896,2016-2017,IL,60048,Regular School,High,25.7
0.11037035478313288,0.7154655942544597,-1.575411030008857,-0.966793630010652,0.34928772364756666,2016-2017,NC,27889,Regular School,High,19.2979242979243
0.09001675090177716,0.3173461953442618,-1.3405829337331898,-0.5957197670024252,-0.3098541874625213,2016-2017,WI,54401,Regular School,High,21.9
-0.5941033872819469,2.340157957494536,1.1168037211178123,2.9481072606070295,-0.2578023570805583,2016-2017,NY,10004,Regular School,High,24.6947496947497
-0.7258885169067474,1.6962065211236605,1.0253488334830043,0.484001513017992,-1.375550620318324,2016-2017,IL,61550,Regular School,High,23.3
-0.5721250022795806,0.4903143140018681,0.2771030743580629,0.883519034614744,-1.2161176007866017,2016-2017,NJ,8085,Regular School,High,22.008547008547
-0.7717769970288365,1.8266558856956523,1.245182604466463,-0.6048638765042177,-1.2238020430694592,2016-2017,TX,77006,Regular School,High,24.5726495726496
-0.7754395896660156,-0.3794781443691507,0.789783524640614,0.24465339333973538,-1.1338991989223801,2016-2017,WI,54473,Regular School,High,21.1
-0.4498624910106673,-0.4080257199511915,-0.6699225875021437,-0.33349030419295494,0.3833728405123446,2016-2017,OH,44041,Regular School,High,21.0
-0.21185777341040912,-1.0111668872761335,0.3892121159925624,-1.1483273799356395,1.0810449272739535,2016-2017,NY,11355,Regular School,Other,20.8119658119658
0.7971080909098536,-0.593163708103537,-1.8955239698050732,-0.8637643777899939,-0.43775042664851627,2016-2017,FL,34994,Regular School,High,21.6910866910867
0.6622403534886031,0.08556462366718556,-0.15831857457908638,0.08157641743219081,-1.0309331748068655,2016-2017,MI,48451,Regular School,High,20.1
5.602426204827979,-0.7884387241970058,-3.269107615000996,-1.369555835624169,1.756253449047085,2016-2017,IL,60621,Regular School,High,16.6
1.3545838778154504,-0.25523290886674405,-0.6262218886532918,-0.6284615784443276,0.06870506615196384,2016-2017,WI,53144,Regular School,High,20.5
1.1146904235979058,-1.3043106132600175,-1.4109836182259103,-1.427454482884367,1.049580984081566,2016-2017,TX,75203,Regular School,High,21.3492063492064
-0.3692606333362489,2.0525918316524825,0.37812078054857984,-0.5757038591067963,-0.7707041386876782,2016-2017,FL,32308,Regular School,High,23.3516483516484
0.6143642026846009,-2.0159628703028645,-2.5577652278620295,-1.3494556502216113,1.920383753681144,2016-2017,LA,71109,Regular School,High,15.4
-0.39509595532068487,-0.09519977443037499,-1.6862783692953107,0.10226654538325138,2.436715247844464,2016-2017,NY,11694,Regular School,Other,17.8571428571429
-0.13676621614931211,-0.30232760643504825,-0.21534642622904676,-0.7228102474513023,0.17795583799550724,2016-2017,OH,43793,Regular School,High,22.0
0.5973887766500043,1.1072855706756979,0.8505974253667132,-0.11112410216088447,1.4469784670995267,2016-2017,MI,49506,Regular School,High,16.0
0.5126484990886618,0.09117608342718762,-1.4846142574964016,-0.8842016732202677,-0.5428178375395737,2016-2017,MI,49431,Regular School,High,20.0
-0.8810516956704648,1.2079005382912194,1.0762325127387162,1.1599492573417447,-0.9234109885998565,2016-2017,IL,60014,Regular School,High,22.0
-1.030103808487632,0.3709283317824632,0.7206741926011766,0.4982022729355224,-1.1056222581831048,2016-2017,WI,53560,Regular School,High,22.2
0.050040259156321855,-0.9184179904311236,-0.5680424130558858,-0.3928638078244098,1.4887440369869234,2016-2017,TX,77631,Regular School,High,16.6849816849817
-0.6237156618473058,0.3593008805279447,-0.012210167266780618,-0.21887289476956445,-0.4790527948098496,2016-2017,WI,53534,Regular School,High,22.2
-0.3928223369032107,0.6348067780875535,0.07182769646903481,-0.008726931242193696,0.5910933455213161,2016-2017,PA,19403,Regular School,High,18.3455433455433
-1.1400182319079275,-0.5358361194201507,-0.9710542215457013,-0.6139237084990813,0.5339993433539593,2016-2017,MO,64504,Regular School,High,19.4
-0.48480970123142625,-0.6218011779584867,0.5920117015680539,-0.36079621643793913,-0.801401378505402,2016-2017,MO,64489,Regular School,High,18.7
-0.2711233609480655,0.912322175074329,0.8121094133057876,1.3806720479887002,-0.972531869538381,2016-2017,OH,43026,Regular School,High,24.0
-0.7428158375577939,0.10112042560338418,0.9645608163714545,-0.14357094232853546,-0.7903506200555718,2016-2017,OH,45822,Regular School,High,23.0
-0.6044284280882981,1.0595570798897818,-0.26129323379005076,0.7534788414233531,-1.0507391322788053,2016-2017,MO,64079,Regular School,High,21.7
0.838395648286846,-0.4954416198762327,-0.33406233257970647,-0.5875869875837803,0.25636078973688803,2016-2017,MI,49651,Regular School,High,18.6
-0.12358115206956406,0.600029069375726,0.8519309820831434,0.5975654536047704,0.1714608431720582,2016-2017,TX,75081,Regular School,High,21.3492063492064
0.8335370699588126,-0.7511414374495832,-2.0641253247413975,-1.001515962865385,1.855197557078537,2016-2017,NY,10040,Regular School,High,15.4639804639805
0.32127357655056465,1.7640944397546936,-0.7393314579237203,0.877577470376252,-0.787554338752134,2016-2017,GA,30002,Regular School,High,24.5482295482295
-0.6866545972094509,-0.07297317463069587,-0.3210533345917897,-0.7783491245174893,0.23660779450631567,2016-2017,TX,78245,Regular School,Other,21.3736263736264
-1.6629373833800243,1.5420941477013241,1.8620421375613971,0.18342578455584332,-1.4242697638162578,2016-2017,NJ,8831,Regular School,High,22.4969474969475
-0.8719828549231876,2.4039432806617222,1.6756542191990897,3.6643396532428265,1.1102825825462423,2016-2017,MO,64113,Regular School,Not reported,15.6
0.32205115920121863,-0.08763066443296319,0.2137110495021065,-0.6481403763122405,0.2841605340278961,2016-2017,NC,28339,Regular School,High,19.4444444444444
0.9392478841991584,-0.7108111468047752,-2.326651537999741,-1.0600045526740858,1.4314921708167405,2016-2017,NC,27890,Regular School,High,16.0989010989011
-0.09854722353483417,0.14343880530254682,0.9342104730803387,0.24124015430911236,-1.1799279482457787,2016-2017,IN,46356,Regular School,High,20.4481074481074
-0.7375958418128659,-0.5559472880759865,0.7231926240457003,0.045126395685414045,-0.08249981355953705,2016-2017,TX,75691,Regular School,High,19.1514041514042
-0.5914373760672511,0.34949959568717365,0.5895582129801606,-0.2125099429964277,-0.2408265407776099,2016-2017,WI,54801,Regular School,High,22.1
-0.35646297086269685,-0.06722035831901754,0.7576875385606588,-0.03931966625740748,0.20276874580610574,2016-2017,TX,78379,Regular School,High,16.978021978022
-0.7961602610797859,-0.44722106700441827,0.42896362678657696,-0.34436210258679123,-0.7028835057892623,2016-2017,OH,45871,Regular School,High,24.0
-0.5452629011093634,-0.08285836605868477,0.6972559177660786,-0.11807699648252397,-0.6236356326264033,2016-2017,MI,48082,Regular School,High,20.0
0.14107062991001312,1.4023357093886308,1.1423663799531876,2.5881580285134262,-1.494029585776344,2016-2017,NJ,8807,Regular School,High,24.6214896214896
0.46680713852542216,-0.9592272182783705,-2.7986297007259346,-1.2152858591907012,2.000708489162766,2016-2017,LA,71202,Regular School,High,16.2
1.1029688889301703,0.07266245988100262,-1.6683643161246935,-0.7913278605845497,0.4565594275595954,2016-2017,IL,61071,Regular School,High,19.5
-0.6239841252215067,-0.13507076665672976,0.13113428769701804,-0.25448014144705156,-1.301881011084484,2016-2017,WI,54136,Regular School,High,22.8
0.6465634786688147,-1.9986143377583465,-0.4410886548172285,-0.8921237588715902,1.7282829750207995,2016-2017,TN,38122,Regular School,High,15.8
0.19006162686055644,-1.075807123390505,-1.092053216067864,-1.0211104832263689,0.7403541482205002,2016-2017,TN,37821,Regular School,High,18.2
0.15802800024626357,0.5813384021941153,0.21687972662310587,-0.40689601272808223,-0.5021461603024326,2016-2017,IL,62626,Regular School,High,21.1
0.8593156265902377,-0.6401118051327932,0.6378051634023214,-0.5970260683598241,0.4602905590657429,2016-2017,MI,48703,Regular School,High,18.1
-0.019739343279942943,-1.4228113523870285,-0.22696300712955028,-0.4915527684382262,0.08390228176628389,2016-2017,IN,47140,Regular School,High,19.8107448107448
0.7597622163049155,-0.5176830990130266,0.1665317845407787,-0.4686292865535481,0.018898886912024727,2016-2017,MO,63343,Regular School,High,20.0
-0.38886424518030993,0.68769739780437,-0.38453268796526,-0.44579008217579896,-0.41202820645889776,2016-2017,WI,53190,Regular School,High,23.5
0.5088081003552754,-0.8128189230210973,0.6036114229297977,-0.45712540685774455,-0.03993635070327861,2016-2017,MI,48466,Regular School,High,17.8
-0.9365003164598281,1.1272259232430835,0.9831840273618568,1.6253717893569462,-1.463673859466981,2016-2017,IL,61736,Regular School,High,23.7
-0.613009266860678,2.02377917554584,1.4597070871456574,0.8109139623954418,-0.12776943064763588,2016-2017,NC,28210,Regular School,High,22.8144078144078
-0.05540598289594511,0.021179651732066502,0.08835110013236283,-0.26838593009033057,-1.7686677651729705,2016-2017,OH,45628,Regular School,High,21.0
0.3740681011540599,0.5809310751937905,0.06809817826859121,-0.36913968962390653,1.2646537804214548,2016-2017,NY,11220,Regular School,High,19.2735042735043
-0.1749797126243978,0.8807490818797099,-0.147706938841321,-0.2409536015849529,1.1411033705440234,2016-2017,MO,63031,Regular School,High,16.4
-1.246959911095394,2.161188183246711,1.4887645557511948,3.3995818652254877,-1.5888432901564953,2016-2017,TX,77494,Regular School,High,24.5238095238095
-0.07356844618748007,-0.864219194810836,-1.3797791578531249,-0.8307697338273047,1.2107236361278277,2016-2017,NY,10473,Regular School,Other,17.6373626373626
-0.40687202379698045,0.17879305861353853,0.8930118892086326,-0.0051872759511772245,-0.8577057370923137,2016-2017,FL,32571,Regular School,High,22.2283272283272
-1.0226477405422862,0.8968937166910633,0.9190581546202796,0.9617285610448222,-1.7686677651729705,2016-2017,WI,53044,Regular School,High,24.2
-0.1532408326027775,0.37704827943538427,0.5351993732624326,0.18574341599638983,-0.7669027911321334,2016-2017,MA,1757,Regular School,High,21.1050061050061
1.3083262572275038,-1.244638912161242,1.2377979831721229,-0.8032109890615335,2.0675422656458164,2016-2017,MI,48212,Regular School,High,16.1
0.19700417444574536,1.0201769894035022,1.225582216330098,0.6107548834391533,-0.36205119059961527,2016-2017,GA,30066,Regular School,High,20.8608058608059
-0.4205728661366734,0.7172897715810459,0.6253864874170199,1.6813741927112424,-1.4987481586231697,2016-2017,MA,1887,Regular School,High,22.6190476190476
-0.9442369594061493,0.4272907474262423,0.8443819569905672,-0.05676511019170295,0.22520085424310257,2016-2017,IL,60068,Regular School,High,21.0
0.04400506579476328,-1.398993296300438,-0.016372728632459643,-0.6554056904379779,-0.7459850751025732,2016-2017,FL,33132,Regular School,High,22.6190476190476
-0.7057446107346672,0.08076728301569618,-0.18897845076999373,-0.6624254137366998,-0.8187468727810902,2016-2017,IN,46793,Regular School,High,21.6056166056166
0.10293156386233246,1.5390557360416754,0.7048041082600915,0.427240612101335,-0.8965758160449072,2016-2017,MI,49740,Regular School,High,24.0
0.19238458745622158,-0.843338703909661,-0.9587469934284002,-0.8311911213619495,0.4545554741105002,2016-2017,MO,65441,Regular School,High,18.8
-0.6358618692623242,-0.9210655801869437,0.7354201266726997,-0.3514414131688242,0.7186698768747962,2016-2017,LA,70526,Regular School,High,17.9
-1.1669362736082454,0.204247939856153,0.3279197560700985,-0.16619945293896218,-0.2239344444404486,2016-2017,IL,61448,Regular School,High,19.9
-0.7899296907745597,1.831313198156165,1.702631417909424,3.3619519583817055,-0.9879645061676035,2016-2017,TX,77459,Regular School,High,21.2515262515263
-0.4708953444157443,1.3301653053692055,0.6052220564681781,0.5881685115821911,-0.7019973829379756,2016-2017,NC,28115,Regular School,High,22.2283272283272
-0.2662197066635726,-1.117150010469306,0.21721364545080238,-0.4172200073268803,-0.49758052628290056,2016-2017,IN,47229,Regular School,Other,19.7496947496947
